"job_id","job_title","company_name","job_description","created_at","modified_at","expiry_date","number_of_openings","education","experience","city","state","salary","trade","type_of_work"
"4a83762d-7ab7-4bae-81e8-75fa3a002d8d",Back Office staff ,NATRAJ NETMART ,<p>We are looking for the FMGC industry.</p>,2022-05-28 23:10:43.994 +0530,2022-05-31 17:38:45.930 +0530,2022-06-27 23:10:44.392 +0530,115,"8th Class or Below",Fresher,Gorakhpur,Uttar Pradesh,Less than Rs.10000,Computer Operator and Programming Assistant,Full Time
"8e7641ae-ddcb-486c-9635-c2d599f228fa",Operator for injection moulding machine,Kusum enterprises,<p>Machine man for injection moulding machine</p>,2021-12-18 14:28:42.296 +0530,2021-12-18 14:31:53.564 +0530,2022-01-17 14:28:42.296 +0530,2,"8th Class or Below","3-5 yrs",Ghaziabad,Uttar Pradesh,Less than Rs.10000,Machine Operator,Full Time
dfaff04e-a346-4819-b0ef-e8e09d1dc13a,Kitchen Attendant,Central University of Rajasthan (CURAJ),"<p>i) Class 10th Standard from a recognized School/Board. OR ITI Trade Certificate in the relevant field</p><p>ii) Two (02) years of experience as Cook Apprentice in cooking/catering services in educational institutions/ guest houses, reputed hotels, restaurants and similar facilities C-12 Library Attendant Level-01 30 Years i) 10+2 or its equivalent examination from a recognized</p><p>Interested candidates can apply through website.</p>",2022-06-08 12:39:20.659 +0530,2022-06-09 12:05:50.704 +0530,2022-07-08 12:39:21.080 +0530,6,ITI,"0-2 Yrs",Ajmer,Rajasthan,Rs. 15001 to Rs.25000,Multi Skilled Technician,Full Time
"31ee0de2-b2d9-4007-bf6f-c78cfd991f91",Back Office Executive,HELPING LAMP INDIA PRIVATE LIMITED,"<p>As a Telesales, you are&nbsp;<strong>responsible for handling sales over the phone entirely</strong>. You are also responsible for solving questions in regard to the product or service provided by the company. In addition to this, you should collect desired information from the clients and maintain healthy relations with them.</p>",2022-05-23 00:06:01.599 +0530,2022-05-23 14:46:38.419 +0530,2022-06-22 00:06:02.079 +0530,200,"12th pass",Fresher,Nagpur,Maharashtra,Rs. 15001 to Rs.25000,Multimedia,Full Time
"3e332a47-4b01-415d-8e11-922d043374de",Helper,Kufit sports company,<p>कंपनी का काम है लड़के एवं लड़कियों की आवश्यकता अर्जेंट भर्ती गवर्नमेंट अप्रूव्ड कंपनी संपर्क करें-8382875603</p>,2022-05-23 10:56:51.691 +0530,2022-05-30 14:14:56.390 +0530,2022-06-22 10:56:52.141 +0530,50,"10th Pass",Fresher,"24 Paraganas South",West Bengal,Rs. 15001 to Rs.25000,Security Guard,Full Time
"35ede6b7-e1c2-4a29-8541-5e3ab0487f1c",Apprenticeship,Teamlease Education Foundation,"<p>1 To ensure that the products are produced and stored according to appropriate documentation.</p><p>2 Trainee responsibility includes completing all tasks set by the supervisors and assisting wherever possible.</p><p>3 Should be able to work in a team and can work closely with staff.</p><p>4 Should have analytical and critical thinking skills, Proficiency in mathematics with logical thinking.</p><p>5 Good observation skills and willingness to learn</p><p>Category of the employment: - Apprenticeship under apprenticeship act 1961.</p>",2022-05-31 15:30:58.259 +0530,2022-05-31 15:30:58.259 +0530,2022-06-30 15:30:58.652 +0530,100,ITI,Fresher,Hyderabad,Telangana,Rs. 10000 to Rs.15000,Multi Skilled Technician,Apprentice
dabef7eb-1662-435e-8fbc-8fb49dc1a8ae,Senior supervisor ,Sudha company ,"<p>सुधा&nbsp;कंपनी में ऑनलाइन ज्वाइनिंग, मोबाइल- 9153293761</p><p>लड़के और लड़कियों कि जरूरत है बिहार/झारखंड</p><p>रहना खाना मेडिकल मोबाइल फ्री</p><p>सैलरी-13850 से 35800 तक</p><p>मोबाइल- 9153293761</p><p>9am to 3pm.</p><p>Thanks.</p>",2022-06-25 06:49:05.126 +0530,2022-06-25 06:49:05.126 +0530,2022-07-25 06:49:05.477 +0530,8,"10th Pass",Fresher,Sitamarhi,Bihar,Rs. 15001 to Rs.25000,Food Production (General),Full Time
ce632ec5-2c4d-474e-9ee7-494ed90601e4,Storekeeper ,Amul company ,"<p>URGENT REQUIRED MALE &amp; FEMALE NEW STAFF FOR OFFICE WORK IN AMUL COMPANY</p><p><br></p><p>If you interested send me resume (CV)</p><p><br></p><p>Location-Bihar, Jharkhand</p><p><br></p><p>☎️ Helpline number-9199301398</p><p><br></p><p>Facilities.&nbsp;&nbsp;:- Food+Room</p><p><br></p><p>Time&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 09:00am to 05:00pm</p><p><br></p><p>PAYMENT : ₹13500-₹22500</p><p><br></p><p>AGE.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 18 year to 35 year</p><p><br></p><p>Edu Qual.&nbsp;&nbsp;: 10th to any degree</p><p><br></p><p>Post.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Salary</p><p><br></p><p>Helper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹13500</p><p><br></p><p>Storekeeper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹15500</p><p><br></p><p>Supervisor.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹ 17500</p><p><br></p><p>Senior supervisor&nbsp;&nbsp;&nbsp;₹22500&nbsp;</p><p><br></p><p>Branch manager.&nbsp;&nbsp;&nbsp;₹27500&nbsp;&nbsp;</p><p><br></p><p>Work totally online process. Staff fresher and experience both can apply.</p><p>Online charges-₹660</p>",2022-06-25 06:50:28.919 +0530,2022-06-25 06:50:28.919 +0530,2022-07-25 06:50:29.270 +0530,33,"10th Pass",Fresher,Deoghar,Jharkhand,Rs. 10000 to Rs.15000,Food Production (General),Full Time
fcdf219e-e4e8-4767-86b0-62a7ecbb5313,Senior supervisor ,Sudha company ,"<p>सुधा&nbsp;कंपनी में ऑनलाइन ज्वाइनिंग, मोबाइल- 9153293761</p><p>लड़के और लड़कियों कि जरूरत है बिहार/झारखंड</p><p>रहना खाना मेडिकल मोबाइल फ्री</p><p>सैलरी-13850 से 35800 तक</p><p>मोबाइल- 9153293761.</p><p>9am to 3pm.</p><p>Thanks.</p>",2022-06-25 06:49:46.004 +0530,2022-07-04 06:15:48.448 +0530,2022-07-25 06:49:46.413 +0530,5,"10th Pass",Fresher,Aurangabad (Bihar),Bihar,Rs. 15001 to Rs.25000,Food Production (General),Full Time
"7b003c3d-880b-485a-86a5-06130902427f",Security guard,Abhishek consultancy services,<p>Security guard job for bank and atm</p>,2022-06-03 18:12:06.997 +0530,2022-06-03 18:12:06.997 +0530,2022-07-03 18:12:07.433 +0530,50,"8th Class or Below",Fresher,Dewas,Madhya Pradesh,Rs. 15001 to Rs.25000,Security Guard,Full Time
fe9f840b-597c-4903-b409-43ca4569804c,Back office ,NATRAJ netmart pvt Ltd ,<p>We are hiring for back office job.</p>,2022-05-28 23:24:41.177 +0530,2022-06-23 09:33:31.744 +0530,2022-06-27 23:24:41.609 +0530,85,"8th Class or Below",Fresher,Rae Bareli,Uttar Pradesh,Less than Rs.10000,Computer Operator and Programming Assistant,Full Time
"2004dbed-778c-4ac3-af62-f82adc464be3",Cnc turning operators and freshers ,Avs Engineering Company ,<p>Cnc turning operators and freshers required job timing 11 hours in day and 12 hours in night shifts  change every week</p>,2022-05-19 04:14:52.197 +0530,2022-05-19 10:34:19.679 +0530,2022-07-17 11:23:27.889 +0530,5,"8th Class or Below",Fresher,Ghaziabad,Uttar Pradesh,Less than Rs.10000,CNC Programmer Operator,Full Time
a8b03c45-66cf-4e84-b574-218101e3f065,INJECTION MOULDING MACHINE MAINTENANCE,VMP,<p>ELECTRICIAN OR ELECTRICAL ENGGINEER</p><p>ITI OR DIPLOMA</p><p>25K + OT</p><p><br></p><p>INJECTION MOULDING MACHINE MAINTENANCE</p><p>PLASTIC AUTOMOBILE COMPANY</p>,2022-06-08 15:28:11.302 +0530,2022-06-08 15:45:31.632 +0530,2022-07-08 15:28:11.754 +0530,1,ITI,"5-10 yrs",Gurgaon,Haryana,Rs. 15001 to Rs.25000,Electrician,Full Time
"0c6a5661-fb8c-409f-b64e-89b1e235269c",ITI FItter,Core Minds Tech Solutions,"<p>ITI Completed,</p><p>experience in tool room or Machine Shop.</p><p>has experience in Drilling, Boring, Taping</p><p>Can understand machine drawing.</p><p>Mechnical</p>",2022-06-15 07:11:11.795 +0530,2022-06-15 07:11:11.795 +0530,2022-07-15 07:11:12.212 +0530,5,ITI,"0-2 Yrs",Noida,Uttar Pradesh,Rs. 10000 to Rs.15000,Automotive Fitter,Full Time
"5c9ba932-d16d-4f59-b538-faf621e94a7f",Supervisor ,Sudha company ,"<p>सुधा&nbsp;कंपनी में ऑनलाइन ज्वाइनिंग, मोबाइल- 9153293761</p><p>लड़के और लड़कियों कि जरूरत है बिहार/झारखंड</p><p>रहना खाना मेडिकल मोबाइल फ्री</p><p>सैलरी-13850 से 35800 तक</p><p>मोबाइल- 9153293761..</p><p>9am to 3pm..</p><p>Thanks.</p>",2022-06-25 06:51:14.821 +0530,2022-07-04 06:15:27.087 +0530,2022-07-25 06:51:15.240 +0530,5,"10th Pass",Fresher,Deoria,Uttar Pradesh,Rs. 15001 to Rs.25000,Food Production (General),Full Time
"1dd76ddb-92e3-4d5d-8ce9-069dfaf7d842",Jordan Jobs,eurotours,"<p>Company : ALIEDAD CONSTRUCTION COMPANY</p><p> Job profile : CCTV CAMERA TECHNICIAN</p><p>Benefits :  FOOD+ACCOMMDATION+MEDICAL+INSURANCE+TRANSPORTATION BY COMPANY </p><p>Documents required : CV , PASSPORT , EXPERINCE CERTIFICATE ,PASSPORT PHOTO </p>",2021-11-18 12:35:51.890 +0530,2021-11-18 12:50:45.811 +0530,2021-12-18 12:35:51.890 +0530,30,"12th pass","3-5 yrs",Noida,Uttar Pradesh,Rs. 15001 to Rs.25000,CCTV Technicians,Full Time
"503170d2-8e12-4937-b7df-05826b1deb9b",Machine operator,Brahmgange Beverages Pvt. Ltd.,<p>We are a packaged drinking water company and want to hire an operator for labeling machine.</p>,2022-07-06 09:45:52.088 +0530,2022-07-06 10:43:35.378 +0530,2022-08-05 09:45:52.493 +0530,1,"10th Pass","3-5 yrs",Dehradun,Uttarakhand,Rs. 15001 to Rs.25000,Machine Operator,Full Time
ff804214-5230-4c69-ae64-0ea2a0ac1d18,No,Mahhedar company,,2022-01-04 03:18:21.770 +0530,2022-01-04 09:44:49.147 +0530,2022-02-03 03:18:21.770 +0530,1,"12th pass","0-2 Yrs",Nagpur,Maharashtra,Rs. 10000 to Rs.15000,Waiter,Part Time
"64c40511-e0ca-4347-8024-fb353554fedb",Storekeeper ,Amul company ,"<p>URGENT REQUIRED MALE &amp; FEMALE NEW STAFF FOR OFFICE WORK IN AMUL COMPANY</p><p><br></p><p>If you interested send me resume (CV)</p><p><br></p><p>Location-Bihar, Jharkhand</p><p><br></p><p>☎️ Helpline number-9199301398</p><p><br></p><p>Facilities.&nbsp;&nbsp;:- Food+Room</p><p><br></p><p>Time&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 09:00am to 05:00pm</p><p><br></p><p>PAYMENT : ₹13500-₹22500</p><p><br></p><p>AGE.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 18 year to 35 year</p><p><br></p><p>Edu Qual.&nbsp;&nbsp;: 10th to any degree</p><p><br></p><p>Post.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Salary</p><p><br></p><p>Helper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹13500</p><p><br></p><p>Storekeeper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹15500</p><p><br></p><p>Supervisor.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹ 17500</p><p><br></p><p>Senior supervisor&nbsp;&nbsp;&nbsp;₹22500&nbsp;</p><p><br></p><p>Branch manager.&nbsp;&nbsp;&nbsp;₹27500&nbsp;&nbsp;</p><p><br></p><p>Work totally online process. Staff fresher and experience both can apply.</p><p>Online charges-₹660</p>",2022-06-25 06:49:34.487 +0530,2022-06-25 06:49:34.487 +0530,2022-07-25 06:49:34.811 +0530,18,"10th Pass",Fresher,Jamshedpur (East Singhbum),Jharkhand,Rs. 10000 to Rs.15000,Food Production (General),Full Time
"4580c341-b55a-4fa5-b1c5-19845684da1f",Back office staff,N.N.P.L,<p>We are looking candidates for FMCG  Industry.</p>,2022-05-28 23:32:18.479 +0530,2022-05-31 17:41:52.181 +0530,2022-06-27 23:32:18.991 +0530,85,"8th Class or Below",Fresher,Gorakhpur,Uttar Pradesh,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"6dd82986-2be2-4d06-be10-f2e265b8f703",delivery executive,Elastic Run ,<p>must have bike and DL</p>,2022-06-08 15:52:06.766 +0530,2022-06-08 15:52:06.766 +0530,2022-07-08 15:52:07.186 +0530,50,"8th Class or Below","0-2 Yrs",Lucknow,Uttar Pradesh,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"30d8e21a-02b2-4dfd-bfa0-bbbf4c77aaf6",Data Entry,Kuefit sports wear company,<p>काम करने हेतु लड़के लड़कियों की आवश्यकता सरकार द्वारा मान्यता प्राप्त अर्जेंट भर्ती सम्पर्क करें -7987405186</p>,2022-06-03 22:46:47.050 +0530,2022-06-25 12:40:48.272 +0530,2022-07-03 22:46:47.518 +0530,70,"10th Pass",Fresher,Hathras,Uttar Pradesh,Rs. 15001 to Rs.25000,Security Guard,Full Time
"4116ab2d-391d-41a6-98e5-f6f8aa672b60",Supervisor,Amul company,"<p>URGENT REQUIRED MALE &amp; FEMALE NEW STAFF FOR OFFICE WORK IN SUDHA COMPANY</p><p><br></p><p>If you interested send me resume (CV)</p><p><br></p><p>Location-Bihar, Jharkhand</p><p><br></p><p>☎️ Helpline number-9199301398</p><p><br></p><p>Facilities.&nbsp;&nbsp;:- Food+Room</p><p><br></p><p>Time&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 09:00am to 05:00pm</p><p><br></p><p>PAYMENT : ₹13500-₹22500</p><p><br></p><p>AGE.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;: 18 year to 35 year</p><p><br></p><p>Edu Qual.&nbsp;&nbsp;: 10th to any degree</p><p><br></p><p>Post.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Salary</p><p><br></p><p>Helper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹13500</p><p><br></p><p>Storekeeper.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹15500</p><p><br></p><p>Supervisor.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;₹ 17500</p><p><br></p><p>Senior supervisor&nbsp;&nbsp;&nbsp;₹22500&nbsp;</p><p>&nbsp;&nbsp;</p><p><br></p><p>Work totally online process. Staff fresher and experience both can apply.</p><p><br></p><p>Online charges-₹660</p>",2022-06-08 06:16:05.478 +0530,2022-06-12 04:30:32.820 +0530,2022-07-08 06:16:05.864 +0530,23,"12th pass",Fresher,Muzaffarpur,Bihar,Rs. 15001 to Rs.25000,Food Production (General),Full Time
"32682e27-85cd-45c1-96a0-d475f4c8afb0",Omisha Solutions,Elastic Run ,<p>must know how to recruit  required candidates and align </p>,2022-06-08 15:44:23.466 +0530,2022-06-13 11:58:06.143 +0530,2022-07-08 15:44:23.874 +0530,50,"12th pass","3-5 yrs",Rewari,Haryana,Rs. 15001 to Rs.25000,Warehouse associate,Full Time
"47fdb1b4-01de-4b3f-81e7-6f393c9b413e",Delivery boy,Leading healthcare logistics Pvt Ltd company,"<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:42:24.092 +0530,2022-05-24 09:13:08.115 +0530,2022-05-09 08:42:24.092 +0530,250,"8th Class or Below","0-2 Yrs",Mandsaur,Madhya Pradesh,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
a71f38d6-10e6-4869-8eab-f8af6aceacde,Data Entry,Dynamic Textile Company ,<p>ऑफिस का काम करना है सिस्टम का उपयोग करके गारमेंट्स कंपनी में बेस्ट क्वालिटी प्रोडक्ट&nbsp;</p><p><br></p><p>इंडियन मैन्युफैक्चरिंग&nbsp;</p><p><br></p><p><br></p><p><br></p><p>इंडियन गवर्नमेंट अप्रूव्ड&nbsp;</p><p><br></p><ul><li>सीमित पदों हेतु भर्ती जल्द करें आवेदन गर्ल्स एंड बॉयस करें अप्लाई आवेदन हेतु बायोडाटा व्हाट्सएप पर भेजें-09584019576<strong><em><u>﻿</u></em></strong></li></ul>,2022-07-06 09:23:39.201 +0530,2022-07-06 12:09:45.223 +0530,2022-08-05 09:23:39.632 +0530,50,"8th Class or Below",Fresher,Panna,Madhya Pradesh,Rs. 15001 to Rs.25000,Computer Operator and Programming Assistant,Full Time
"4df6e12d-2a6c-40b6-9196-5c8c1f27d0a6",Back ofice,NNPL,<p>Back office</p>,2022-06-08 18:50:28.175 +0530,2022-06-13 11:59:03.924 +0530,2022-07-08 18:50:28.601 +0530,105,"10th Pass",Fresher,Lucknow,Uttar Pradesh,Rs. 15001 to Rs.25000,Stenographer & Secretarial Assistant,Full Time
bd261d76-17ad-4117-855a-76262bad2ed4,Retail Sales,Core Minds Tech Solutions,"<p>Taking Orders from client,</p><p>Entry data in Excel,</p><p>Prepare Reports,etc</p>",2022-06-28 11:17:59.696 +0530,2022-06-28 11:17:59.696 +0530,2022-07-28 11:18:00.088 +0530,5,Graduate,"0-2 Yrs",Greater Noida,Uttar Pradesh,Rs. 10000 to Rs.15000,Retail Sales ,Full Time
"18d2578a-91ab-43d0-a287-c148d07f63a0",Installer Technician,Wheelseye Technology India Private Limited,"<p>1. Basic knowledge of electrical wiring like CD input/output wires.</p><p>2. Candidates having experience in electrical wiring will be given priority.</p><p>3. Qualification - ITI, Diploma.</p><p>4. Salary upto 8k to 14K + inventive + traveling conveyance.</p><p>5. Candidates must have a bike and android phone.</p><p><br></p>",2022-06-08 10:54:19.676 +0530,2022-06-20 14:57:22.671 +0530,2022-07-08 10:54:20.084 +0530,1,ITI,Fresher,Bagalkot,Karnataka,Rs. 10000 to Rs.15000,Electrician,Full Time
"09320b8d-7805-4e49-9f66-f6cacb6efa04",ITI electrician,New Swadeshi sugar mil Narkatiaganj Bihar Shankar Narayana Private Limited Bengaluru,<p>ITI electrician new Swadeshi sugar mil Narkatiaganj Bihar Shankar Narayana Private Limited Bengaluru</p>,2022-05-29 07:37:42.151 +0530,2022-06-06 21:03:03.756 +0530,2022-06-28 07:37:42.569 +0530,2021,"12th pass","3-5 yrs",Greater Noida,Uttar Pradesh,Rs. 15001 to Rs.25000,Electrician,Full Time
"123cc5b6-a3bc-4812-a01a-9d1132053bee",Back Office Executive,Natraj Netmart ,<p>Back Office Staff post only natraj netmart company</p>,2022-06-04 10:38:32.377 +0530,2022-06-04 10:50:10.151 +0530,2022-07-04 10:38:32.782 +0530,108,"8th Class or Below",Fresher,Lucknow,Uttar Pradesh,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"517db7d0-557d-4672-bda2-82cecf98b85d",Fitter,DEKI ELECTRONICS,<p>We have requirement for the fitter candidates.</p><p>Only Fresher can apply on this job.</p>,2022-06-23 11:45:01.237 +0530,2022-06-23 11:45:01.237 +0530,2022-07-23 11:45:01.661 +0530,2,ITI,Fresher,Noida,Uttar Pradesh,Rs. 10000 to Rs.15000,Mechnical Fitter,Full Time
"901a33c1-47b4-4420-900d-26aebc0f6493",Offset Machinemen,Lal Bahadur Shastri National Academy of Administration,"<p><strong>Qualification for LBSNAA Recruitment 2022</strong></p><p>Candidates who have the required qualification as set by LBSNAA can only apply for the Offset Machine men vacancies. Candidates must hold Diploma, 12TH. </p><p>Eligible candidates can apply for LBSNAA Recruitment 2022 online/offline on or before the last date. To enable a consistent application process without any issues, follow the instructions given below.</p>",2022-06-28 11:31:23.409 +0530,2022-06-28 11:31:28.876 +0530,2022-07-28 11:31:23.867 +0530,1,Diploma,Fresher,Dehradun,Uttarakhand,Rs. 25001 to Rs. 50000,Machine Operator,Full Time
"16799aa3-28a4-4d72-9e0c-6b931401d786",cnc operator,Deep Placement Services,<p>urgently required  cnc operator drawing setting connecting progrmmaing</p>,2022-06-23 11:51:54.998 +0530,2022-06-23 11:51:54.998 +0530,2022-07-23 11:51:55.388 +0530,5,"8th Class or Below","3-5 yrs",Ghaziabad,Uttar Pradesh,Rs. 10000 to Rs.15000,CNC Programmer Operator,Full Time
"6ce20b89-a447-4a8f-afe5-85a0e9e01a66",Data entry,Ranakpur Herbal,"<p>We are looking data entry operator.</p><p>Experience in between 2-5Yrs.</p><p>We are looking candidates near by jogeshwari station, Mumbai.</p>",2022-07-06 11:07:55.411 +0530,2022-07-06 11:58:31.373 +0530,2022-08-05 11:07:55.862 +0530,2,Graduate,"3-5 yrs",Mumbai,Maharashtra,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"7c9843d1-558c-46bd-8b1c-ecfc6ff2689b",CNC PROGRAMMER CUM OPERATOR ,Shreeji enterprise ,<p>must have cnc programming knowledge </p>,2022-06-28 11:59:27.257 +0530,2022-06-28 11:59:27.257 +0530,2022-07-28 11:59:27.724 +0530,5,ITI,"0-2 Yrs",Vadodara,Gujarat,Rs. 15001 to Rs.25000,CNC Programmer Operator,Full Time
"62e7adc5-b772-4349-89c0-d4c50f56a3e8",Dfggjjkkiu,Dfgghjj,<p>Fdrtuujvcsdhjklmnbc</p>,2022-06-08 18:35:12.796 +0530,2022-06-10 16:58:26.256 +0530,2022-08-06 09:37:27.605 +0530,5,ITI,"0-2 Yrs",Udaipur,Rajasthan,Rs. 15001 to Rs.25000,Health Safety & enviroment,Full Time
ff18e539-179b-4583-96a5-5a02d4039ca9,Helpar,dinsh company,,2022-01-04 02:49:26.709 +0530,2022-01-04 15:54:04.994 +0530,2022-02-03 02:49:26.709 +0530,9,"12th pass",Fresher,Nagpur,Maharashtra,Rs. 15001 to Rs.25000,Housekeeping,Part Time
"8c91394f-a636-431f-8e2f-567236ff7c60",Company Hiring in Allahabad boys and girls,Kuefit sports wear company,<ol><li>डाटा एंट्री कॉलिंग टेली कॉलिंग ऑफिस मैनेजमेंट सिर्फ डिपार्टमेंट डीलिंग कस्टमर हैंडलिंग कंपनी में नियमित पद हेतु स्पोर्ट्स कंपनी में काम बेस्ट क्वालिटी प्रोडक्ट बेस्ड सिस्टम के साथ कंपनी वर्क इंडियन गवर्नमेंट अप्रूव्ड कंपनी अर्जेंट भर्ती जिला अनुसार करें आवेदन लड़के और लड़कियां अप्लाई करें डॉक्यूमेंट डाले या संपर्क करें -7987405186</li></ol>,2022-04-30 13:09:55.485 +0530,2022-06-02 10:07:38.919 +0530,2022-05-30 13:09:55.485 +0530,70,"10th Pass",Fresher,Jaunpur,Uttar Pradesh,Rs. 15001 to Rs.25000,Plumber,Full Time
